version,fork,case,round,operations,ns_per_op,bytes_per_op,equivalent
current,2,read_large,1,524,44165.649,27248.000,true
current,2,walk_bounds_large,1,1262,15940.650,0.000,true
current,2,index_custom_separator,1,233308,88.572,48.000,true
current,2,read_quoted_large,1,2121,9689.392,26784.000,true
current,2,tokenize_keep_comments,1,13906,1272.444,1776.000,true
current,2,tokenize_long_quote,1,20210,1066.051,9920.000,true
current,2,read_simple,1,7633,1521.237,1392.000,true
current,2,select_parenthesized,1,224562,91.128,48.000,true
current,2,read_insert_quoted_large,1,1173,10107.673,26864.000,true
current,2,tokenize_hash_rows,1,1711,9391.292,2624.000,true
current,2,read_hash,1,1779,11200.450,2408.000,true
current,2,read_insert_simple,1,9147,2254.313,1472.000,true
current,2,tokenize_hash_identifiers,1,2266,6797.793,1984.000,true
current,2,classify_insert,1,252665,79.961,48.000,true
current,2,select_quotes,1,203858,124.985,192.000,true
current,2,index_sensitive,1,83584,195.749,0.000,true
current,2,read_insert,1,262144,11.875,0.000,true
current,2,read_comments,1,502,10502.390,6776.000,true
current,2,read_mutation,1,84821,244.804,200.000,true
current,2,index_missing,1,1056,16326.705,0.000,true
current,2,end_quote,1,136125,132.786,0.000,true
current,2,tokenize_simple,1,38295,564.964,976.000,true
current,2,next_trivia,1,262144,62.999,48.000,true
current,2,end_custom,1,262144,14.960,0.000,true
current,2,read_literal,1,27076,796.739,720.000,true
current,2,read_insert_multiple,1,22947,769.425,664.000,true
current,2,select_simple,1,182532,147.843,48.000,true
current,2,classify_update,1,262144,71.172,48.000,true
current,2,index_near_matches,1,1307,15232.288,0.000,true
current,2,end_trivia,1,262144,53.885,0.000,true
current,2,index_from_inside_quote,1,112795,142.292,0.000,true
current,2,index_quoted,1,4717,4377.994,0.000,true
current,2,read_insert_executable_comment,1,226002,87.177,0.000,true
current,2,walk_bounds_simple,1,47389,401.825,0.000,true
current,2,walk_bounds_hash,1,1061,18424.882,7584.000,true
current,2,tokenize_tiny,1,262144,59.946,152.000,true
current,2,walk_tokens_hash,1,446,37368.834,15936.000,true
current,2,tokenize_unicode,1,57935,350.467,848.000,true
current,2,select_ambiguous,1,64181,371.317,1008.000,true
